schema_version,run_id,agent_id,agent_version,request_index,marker_index,marker_name,source_type,is_counted,path,chars,tokens,preview
hibench.benchmark.v1,kilo-7.1.22-hi,kilo,7.1.22,1,3,subagent_3,text_mention,False,tools.5.function.parameters.properties.task_id.description,187,40,This should only be set if you mean to resume a previous task (you can pass a prior task_id and the task will continue t
hibench.benchmark.v1,kilo-7.1.22-hi,kilo,7.1.22,1,4,subagent_4,text_mention,False,tools.5.function.parameters.required.2,13,3,subagent_type
hibench.benchmark.v1,kilo-7.1.23-hi,kilo,7.1.23,1,1,general,declaration,True,tools.5.function.description.subagent.0,160,28,- general: General-purpose agent for researching complex questions and executing multi-step tasks. Use this agent to exe
hibench.benchmark.v1,kilo-7.1.23-hi,kilo,7.1.23,1,2,explore,declaration,True,tools.5.function.description.subagent.1,495,101,- explore: Fast agent specialized for exploring codebases. Use this when you need to quickly find files by patterns (eg.
hibench.benchmark.v1,kilo-7.1.23-hi,kilo,7.1.23,1,3,subagent_3,text_mention,False,tools.5.function.parameters.properties.task_id.description,187,40,This should only be set if you mean to resume a previous task (you can pass a prior task_id and the task will continue t
hibench.benchmark.v1,kilo-7.1.23-hi,kilo,7.1.23,1,4,subagent_4,text_mention,False,tools.5.function.parameters.required.2,13,3,subagent_type
hibench.benchmark.v1,kilo-7.1.3-hi,kilo,7.1.3,1,1,general,declaration,True,tools.5.function.description.subagent.0,160,28,- general: General-purpose agent for researching complex questions and executing multi-step tasks. Use this agent to exe
hibench.benchmark.v1,kilo-7.1.3-hi,kilo,7.1.3,1,2,explore,declaration,True,tools.5.function.description.subagent.1,495,101,- explore: Fast agent specialized for exploring codebases. Use this when you need to quickly find files by patterns (eg.
hibench.benchmark.v1,kilo-7.1.3-hi,kilo,7.1.3,1,3,subagent_3,text_mention,False,tools.5.function.parameters.properties.task_id.description,187,40,This should only be set if you mean to resume a previous task (you can pass a prior task_id and the task will continue t
hibench.benchmark.v1,kilo-7.1.3-hi,kilo,7.1.3,1,4,subagent_4,text_mention,False,tools.5.function.parameters.required.2,13,3,subagent_type
hibench.benchmark.v1,kilo-7.1.4-hi,kilo,7.1.4,1,1,general,declaration,True,tools.5.function.description.subagent.0,160,28,- general: General-purpose agent for researching complex questions and executing multi-step tasks. Use this agent to exe
hibench.benchmark.v1,kilo-7.1.4-hi,kilo,7.1.4,1,2,explore,declaration,True,tools.5.function.description.subagent.1,495,101,- explore: Fast agent specialized for exploring codebases. Use this when you need to quickly find files by patterns (eg.
hibench.benchmark.v1,kilo-7.1.4-hi,kilo,7.1.4,1,3,subagent_3,text_mention,False,tools.5.function.parameters.properties.task_id.description,187,40,This should only be set if you mean to resume a previous task (you can pass a prior task_id and the task will continue t
hibench.benchmark.v1,kilo-7.1.4-hi,kilo,7.1.4,1,4,subagent_4,text_mention,False,tools.5.function.parameters.required.2,13,3,subagent_type
hibench.benchmark.v1,kilo-7.1.5-hi,kilo,7.1.5,1,1,general,declaration,True,tools.5.function.description.subagent.0,160,28,- general: General-purpose agent for researching complex questions and executing multi-step tasks. Use this agent to exe
hibench.benchmark.v1,kilo-7.1.5-hi,kilo,7.1.5,1,2,explore,declaration,True,tools.5.function.description.subagent.1,495,101,- explore: Fast agent specialized for exploring codebases. Use this when you need to quickly find files by patterns (eg.
hibench.benchmark.v1,kilo-7.1.5-hi,kilo,7.1.5,1,3,subagent_3,text_mention,False,tools.5.function.parameters.properties.task_id.description,187,40,This should only be set if you mean to resume a previous task (you can pass a prior task_id and the task will continue t
hibench.benchmark.v1,kilo-7.1.5-hi,kilo,7.1.5,1,4,subagent_4,text_mention,False,tools.5.function.parameters.required.2,13,3,subagent_type
hibench.benchmark.v1,kilo-7.1.6-hi,kilo,7.1.6,1,1,general,declaration,True,tools.5.function.description.subagent.0,160,28,- general: General-purpose agent for researching complex questions and executing multi-step tasks. Use this agent to exe
hibench.benchmark.v1,kilo-7.1.6-hi,kilo,7.1.6,1,2,explore,declaration,True,tools.5.function.description.subagent.1,495,101,- explore: Fast agent specialized for exploring codebases. Use this when you need to quickly find files by patterns (eg.
hibench.benchmark.v1,kilo-7.1.6-hi,kilo,7.1.6,1,3,subagent_3,text_mention,False,tools.5.function.parameters.properties.task_id.description,187,40,This should only be set if you mean to resume a previous task (you can pass a prior task_id and the task will continue t
hibench.benchmark.v1,kilo-7.1.6-hi,kilo,7.1.6,1,4,subagent_4,text_mention,False,tools.5.function.parameters.required.2,13,3,subagent_type
hibench.benchmark.v1,kilo-7.1.7-hi,kilo,7.1.7,1,1,general,declaration,True,tools.5.function.description.subagent.0,160,28,- general: General-purpose agent for researching complex questions and executing multi-step tasks. Use this agent to exe
hibench.benchmark.v1,kilo-7.1.7-hi,kilo,7.1.7,1,2,explore,declaration,True,tools.5.function.description.subagent.1,495,101,- explore: Fast agent specialized for exploring codebases. Use this when you need to quickly find files by patterns (eg.
hibench.benchmark.v1,kilo-7.1.7-hi,kilo,7.1.7,1,3,subagent_3,text_mention,False,tools.5.function.parameters.properties.task_id.description,187,40,This should only be set if you mean to resume a previous task (you can pass a prior task_id and the task will continue t
hibench.benchmark.v1,kilo-7.1.7-hi,kilo,7.1.7,1,4,subagent_4,text_mention,False,tools.5.function.parameters.required.2,13,3,subagent_type
hibench.benchmark.v1,kilo-7.1.8-hi,kilo,7.1.8,1,1,general,declaration,True,tools.5.function.description.subagent.0,160,28,- general: General-purpose agent for researching complex questions and executing multi-step tasks. Use this agent to exe
hibench.benchmark.v1,kilo-7.1.8-hi,kilo,7.1.8,1,2,explore,declaration,True,tools.5.function.description.subagent.1,495,101,- explore: Fast agent specialized for exploring codebases. Use this when you need to quickly find files by patterns (eg.
hibench.benchmark.v1,kilo-7.1.8-hi,kilo,7.1.8,1,3,subagent_3,text_mention,False,tools.5.function.parameters.properties.task_id.description,187,40,This should only be set if you mean to resume a previous task (you can pass a prior task_id and the task will continue t
hibench.benchmark.v1,kilo-7.1.8-hi,kilo,7.1.8,1,4,subagent_4,text_mention,False,tools.5.function.parameters.required.2,13,3,subagent_type
hibench.benchmark.v1,kilo-7.1.9-hi,kilo,7.1.9,1,1,general,declaration,True,tools.5.function.description.subagent.0,160,28,- general: General-purpose agent for researching complex questions and executing multi-step tasks. Use this agent to exe
hibench.benchmark.v1,kilo-7.1.9-hi,kilo,7.1.9,1,2,explore,declaration,True,tools.5.function.description.subagent.1,495,101,- explore: Fast agent specialized for exploring codebases. Use this when you need to quickly find files by patterns (eg.
hibench.benchmark.v1,kilo-7.1.9-hi,kilo,7.1.9,1,3,subagent_3,text_mention,False,tools.5.function.parameters.properties.task_id.description,187,40,This should only be set if you mean to resume a previous task (you can pass a prior task_id and the task will continue t
hibench.benchmark.v1,kilo-7.1.9-hi,kilo,7.1.9,1,4,subagent_4,text_mention,False,tools.5.function.parameters.required.2,13,3,subagent_type
hibench.benchmark.v1,kilo-7.2.0-hi,kilo,7.2.0,1,1,general,declaration,True,tools.5.function.description.subagent.0,160,28,- general: General-purpose agent for researching complex questions and executing multi-step tasks. Use this agent to exe
hibench.benchmark.v1,kilo-7.2.0-hi,kilo,7.2.0,1,2,explore,declaration,True,tools.5.function.description.subagent.1,495,101,- explore: Fast agent specialized for exploring codebases. Use this when you need to quickly find files by patterns (eg.
hibench.benchmark.v1,kilo-7.2.0-hi,kilo,7.2.0,1,3,subagent_3,text_mention,False,tools.5.function.parameters.properties.task_id.description,187,40,This should only be set if you mean to resume a previous task (you can pass a prior task_id and the task will continue t
hibench.benchmark.v1,kilo-7.2.0-hi,kilo,7.2.0,1,4,subagent_4,text_mention,False,tools.5.function.parameters.required.2,13,3,subagent_type
hibench.benchmark.v1,kilo-7.2.1-hi,kilo,7.2.1,1,1,general,declaration,True,tools.6.function.description.subagent.0,160,28,- general: General-purpose agent for researching complex questions and executing multi-step tasks. Use this agent to exe
hibench.benchmark.v1,kilo-7.2.1-hi,kilo,7.2.1,1,2,explore,declaration,True,tools.6.function.description.subagent.1,495,101,- explore: Fast agent specialized for exploring codebases. Use this when you need to quickly find files by patterns (eg.
hibench.benchmark.v1,kilo-7.2.1-hi,kilo,7.2.1,1,3,subagent_3,text_mention,False,tools.6.function.parameters.properties.task_id.description,187,40,This should only be set if you mean to resume a previous task (you can pass a prior task_id and the task will continue t
hibench.benchmark.v1,kilo-7.2.1-hi,kilo,7.2.1,1,4,subagent_4,text_mention,False,tools.6.function.parameters.required.2,13,3,subagent_type
hibench.benchmark.v1,kilo-7.2.10-hi,kilo,7.2.10,1,1,explore,declaration,True,tools.4.function.description.subagent.0,495,101,- explore: Fast agent specialized for exploring codebases. Use this when you need to quickly find files by patterns (eg.
hibench.benchmark.v1,kilo-7.2.10-hi,kilo,7.2.10,1,2,general,declaration,True,tools.4.function.description.subagent.1,160,28,- general: General-purpose agent for researching complex questions and executing multi-step tasks. Use this agent to exe
hibench.benchmark.v1,kilo-7.2.10-hi,kilo,7.2.10,1,3,subagent_3,text_mention,False,tools.4.function.parameters.properties.task_id.description,187,40,This should only be set if you mean to resume a previous task (you can pass a prior task_id and the task will continue t
hibench.benchmark.v1,kilo-7.2.10-hi,kilo,7.2.10,1,4,subagent_4,text_mention,False,tools.4.function.parameters.required.2,13,3,subagent_type
hibench.benchmark.v1,kilo-7.2.11-hi,kilo,7.2.11,1,1,explore,declaration,True,tools.4.function.description.subagent.0,495,101,- explore: Fast agent specialized for exploring codebases. Use this when you need to quickly find files by patterns (eg.
hibench.benchmark.v1,kilo-7.2.11-hi,kilo,7.2.11,1,2,general,declaration,True,tools.4.function.description.subagent.1,160,28,- general: General-purpose agent for researching complex questions and executing multi-step tasks. Use this agent to exe
hibench.benchmark.v1,kilo-7.2.11-hi,kilo,7.2.11,1,3,subagent_3,text_mention,False,tools.4.function.parameters.properties.task_id.description,187,40,This should only be set if you mean to resume a previous task (you can pass a prior task_id and the task will continue t
hibench.benchmark.v1,kilo-7.2.11-hi,kilo,7.2.11,1,4,subagent_4,text_mention,False,tools.4.function.parameters.required.2,13,3,subagent_type
hibench.benchmark.v1,kilo-7.2.12-hi,kilo,7.2.12,1,1,explore,declaration,True,tools.4.function.description.subagent.0,495,101,- explore: Fast agent specialized for exploring codebases. Use this when you need to quickly find files by patterns (eg.
hibench.benchmark.v1,kilo-7.2.12-hi,kilo,7.2.12,1,2,general,declaration,True,tools.4.function.description.subagent.1,160,28,- general: General-purpose agent for researching complex questions and executing multi-step tasks. Use this agent to exe
hibench.benchmark.v1,kilo-7.2.12-hi,kilo,7.2.12,1,3,subagent_3,text_mention,False,tools.4.function.parameters.properties.task_id.description,187,40,This should only be set if you mean to resume a previous task (you can pass a prior task_id and the task will continue t
hibench.benchmark.v1,kilo-7.2.12-hi,kilo,7.2.12,1,4,subagent_4,text_mention,False,tools.4.function.parameters.required.2,13,3,subagent_type
hibench.benchmark.v1,kilo-7.2.14-hi,kilo,7.2.14,1,1,subagent_1,text_mention,False,messages.0.content,13318,2722,"You are Kilo, a highly skilled software engineer with extensive knowledge in many programming languages, frameworks, des"
hibench.benchmark.v1,kilo-7.2.14-hi,kilo,7.2.14,1,2,explore,declaration,True,tools.4.function.description.subagent.0,495,101,- explore: Fast agent specialized for exploring codebases. Use this when you need to quickly find files by patterns (eg.
hibench.benchmark.v1,kilo-7.2.14-hi,kilo,7.2.14,1,3,general,declaration,True,tools.4.function.description.subagent.1,160,28,- general: General-purpose agent for researching complex questions and executing multi-step tasks. Use this agent to exe
hibench.benchmark.v1,kilo-7.2.14-hi,kilo,7.2.14,1,4,subagent_4,text_mention,False,tools.4.function.parameters.properties.task_id.description,187,40,This should only be set if you mean to resume a previous task (you can pass a prior task_id and the task will continue t
hibench.benchmark.v1,kilo-7.2.14-hi,kilo,7.2.14,1,5,subagent_5,text_mention,False,tools.4.function.parameters.required.2,13,3,subagent_type
hibench.benchmark.v1,kilo-7.2.17-hi,kilo,7.2.17,1,1,subagent_1,text_mention,False,messages.0.content,13286,2715,"You are Kilo, a highly skilled software engineer with extensive knowledge in many programming languages, frameworks, des"
hibench.benchmark.v1,kilo-7.2.17-hi,kilo,7.2.17,1,2,explore,declaration,True,tools.5.function.description.subagent.0,495,101,- explore: Fast agent specialized for exploring codebases. Use this when you need to quickly find files by patterns (eg.
